seed,hypervolume,spread,spacing,pf_size,time,f1_max,f2_max,f1_min,f2_min,dataset,task,model,algorithm
4033,290.2032051282051,0.9886363122680923,13.692570964825775,5,1252.5796930789948,0.6564102564102564,225.0,0.6352564102564102,207.0,isolet,classification,DT,smsemoa
7445,292.49038461538464,0.9821428490545899,23.63004312638928,7,1267.8513867855072,0.6557692307692308,236.0,0.6397435897435897,203.0,isolet,classification,DT,smsemoa
1174,290.55512820512814,0.9724020794407766,6.5301957124072505,8,1248.7979619503021,0.6512820512820513,238.0,0.5948717948717949,203.0,isolet,classification,DT,smsemoa
3857,285.39230769230767,0.9818156539990851,1.0463389292331597,11,1258.9483120441437,0.6474358974358975,240.0,0.5615384615384615,208.0,isolet,classification,DT,smsemoa
7422,289.9326923076924,1.0178567807522678,403.99985576923075,9,1247.553708076477,0.6487179487179487,294.0,0.5884615384615385,202.0,isolet,classification,DT,smsemoa
8445,290.31602564102565,0.9805186855484895,8.25545840377571,7,1256.0505471229553,0.6538461538461539,229.0,0.5967948717948718,205.0,isolet,classification,DT,smsemoa
5357,291.1416666666667,0.9610375506183918,56.20695184089414,7,1283.3771681785583,0.658974358974359,280.0,0.5525641025641026,205.0,isolet,classification,DT,smsemoa
1746,293.78461538461545,0.9672888360837035,32.375882987872174,8,1229.4408531188965,0.6442307692307693,251.0,0.541025641025641,194.0,isolet,classification,DT,smsemoa
3378,293.70512820512823,0.978896081071211,0.0,2,1249.6199922561646,0.6551282051282051,214.0,0.6294871794871795,201.0,isolet,classification,DT,smsemoa
5206,287.351923076923,0.9701298322189313,0.2713040762656148,6,1232.8187041282654,0.6403846153846153,239.0,0.607051282051282,201.0,isolet,classification,DT,smsemoa
9235,296.7596153846154,0.9798699297870167,40.65504231043174,6,1225.3318719863892,0.6506410256410257,232.0,0.617948717948718,194.0,isolet,classification,DT,smsemoa
8185,285.6826923076924,0.9713191145398052,5.310008883566576,7,1271.8312180042267,0.6448717948717949,234.0,0.45705128205128204,205.0,isolet,classification,DT,smsemoa
8577,291.52243589743597,0.9684598965210037,1.9900819479665626,8,1274.6853919029236,0.6583333333333333,253.0,0.592948717948718,205.0,isolet,classification,DT,smsemoa
9616,291.1692307692308,0.9891773837515991,1.6499664876908466,10,1262.6728200912476,0.6538461538461539,233.0,0.5615384615384615,203.0,isolet,classification,DT,smsemoa
6067,295.84038461538466,0.9684601009488893,14.29804562758289,8,1242.6602380275726,0.6506410256410257,241.0,0.6083333333333333,195.0,isolet,classification,DT,smsemoa
1770,292.24679487179486,0.9666291749605961,9.609765601030025,10,1266.7723939418793,0.6506410256410257,248.0,0.5487179487179488,199.0,isolet,classification,DT,smsemoa
9305,284.15576923076935,0.9837661493830867,4.481320735888045,7,1265.7996888160706,0.6474358974358975,233.0,0.6134615384615385,210.0,isolet,classification,DT,smsemoa
5510,298.89294871794874,0.9624299803853369,4.540107475990889,8,1244.9629609584808,0.6487179487179487,237.0,0.5782051282051283,189.0,isolet,classification,DT,smsemoa
8527,53.73273615635179,0.8313160964178988,0.9571171484638499,34,43.45884680747986,0.9283387622149837,49.0,0.5765472312703583,1.0,spambase,classification,LogReg,replica
2114,53.154017372421286,0.8529506516005588,0.3664460081617028,33,42.102829694747925,0.9326818675352877,46.0,0.5765472312703583,1.0,spambase,classification,LogReg,replica
4033,53.063897937024976,1.014656437723264,0.5019505385120123,34,43.101901054382324,0.9283387622149837,51.0,0.5765472312703583,1.0,spambase,classification,LogReg,replica
7445,53.81742671009772,0.9836066160784681,0.29935860075897874,39,38.98190188407898,0.9294245385450597,48.0,0.5765472312703583,1.0,spambase,classification,LogReg,replica
1174,53.771824104234526,0.7720178721880153,0.3794249430332277,29,44.24298095703125,0.9305103148751357,34.0,0.5765472312703583,1.0,spambase,classification,LogReg,replica
3857,53.17899022801302,0.7570339703583038,0.2603364100612004,35,45.18298006057739,0.9239956568946797,30.0,0.5765472312703583,1.0,spambase,classification,LogReg,replica
7422,53.35380021715526,0.9567084555474528,0.9278024451142468,26,42.84451222419739,0.9261672095548317,41.0,0.5765472312703583,1.0,spambase,classification,LogReg,replica
8445,53.032410423452774,1.035114725727997,0.7806606343513895,29,48.8048050403595,0.9294245385450597,50.0,0.5765472312703583,1.0,spambase,classification,LogReg,replica
5357,53.0769272529859,0.9304840212586758,1.4754318997376443,18,48.65340709686279,0.9283387622149837,45.0,0.5765472312703583,1.0,spambase,classification,LogReg,replica
1746,53.13773072747016,0.900626639991664,0.2497905555653109,19,35.564783811569214,0.9261672095548317,29.0,0.5765472312703583,1.0,spambase,classification,LogReg,replica
3378,53.216992399565676,1.1347657189029015,20.17950624544541,21,33.69888997077942,0.9326818675352877,48.0,0.5765472312703583,1.0,spambase,classification,LogReg,replica
5206,52.70450597176982,0.8997328855303057,0.3690939496091136,38,46.82494115829468,0.9283387622149837,43.0,0.5765472312703583,1.0,spambase,classification,LogReg,replica
9235,53.31254071661238,0.9822478563139142,0.2568261531992358,36,44.81255888938904,0.9283387622149837,49.0,0.5765472312703583,1.0,spambase,classification,LogReg,replica
8185,52.91948968512486,0.9786319414342934,0.2674675451092727,30,45.563547134399414,0.9283387622149837,45.0,0.5765472312703583,1.0,spambase,classification,LogReg,replica
8577,53.40483170466884,0.9198435363753436,1.1317404491911132,24,31.140345811843872,0.9272529858849077,34.0,0.5765472312703583,1.0,spambase,classification,LogReg,replica
9616,53.474321389793694,1.0516096775424486,13.371416388001036,29,43.532835960388184,0.9250814332247557,48.0,0.5765472312703583,1.0,spambase,classification,LogReg,replica
6067,52.61547231270358,0.9229996791963674,0.2610391550987443,27,39.01833486557007,0.9250814332247557,31.0,0.5765472312703583,1.0,spambase,classification,LogReg,replica
1770,53.59267100977199,0.845598367262328,0.23570645884004804,18,31.968348026275635,0.9283387622149837,30.0,0.5765472312703583,1.0,spambase,classification,LogReg,replica
9305,53.35814332247557,0.9349202242570551,1.6255338771427943,28,52.8325309753418,0.9283387622149837,47.0,0.5765472312703583,1.0,spambase,classification,LogReg,replica
5510,53.26042345276873,1.0910242537303556,3.202531180504421,22,52.64803719520569,0.9250814332247557,53.0,0.5765472312703583,1.0,spambase,classification,LogReg,replica
8527,54.70233441910967,0.7074323312294056,0.4405566153754463,22,15.376596927642822,0.9283387622149837,33.0,0.761129207383279,1.0,spambase,classification,LogReg,my
2114,54.70884907709012,0.755442590461882,0.2975507777044133,27,14.980686902999878,0.9315960912052117,32.0,0.761129207383279,1.0,spambase,classification,LogReg,my
4033,54.836970684039095,0.7304684972608585,0.3184659844765107,23,15.114304780960083,0.9326818675352877,31.0,0.761129207383279,1.0,spambase,classification,LogReg,my
7445,54.378773072747016,0.8332949670532155,1.2279954214987074,19,15.481778860092163,0.9250814332247557,33.0,0.761129207383279,1.0,spambase,classification,LogReg,my
1174,54.61872964169382,0.7057177621057953,0.5054206012094161,22,14.182998180389404,0.9326818675352877,33.0,0.761129207383279,1.0,spambase,classification,LogReg,my
3857,54.7826818675353,0.7762058359298439,0.1076873824080379,18,14.955703020095825,0.9305103148751357,24.0,0.761129207383279,1.0,spambase,classification,LogReg,my
7422,54.60678610206298,0.8570918162164084,9.30606814036877,22,16.070127725601196,0.9283387622149837,43.0,0.761129207383279,1.0,spambase,classification,LogReg,my
8445,54.76205211726384,0.737194355898403,0.08792896403375028,22,15.251838207244873,0.9294245385450597,32.0,0.761129207383279,1.0,spambase,classification,LogReg,my
5357,54.80222584147665,0.75157403940817,0.2665858260423443,23,14.611042737960815,0.9272529858849077,32.0,0.761129207383279,1.0,spambase,classification,LogReg,my
1746,54.94771986970686,0.7410297009466692,0.42047797736728115,25,15.730262994766235,0.9326818675352877,27.0,0.761129207383279,1.0,spambase,classification,LogReg,my
3378,54.52100977198698,0.7427965512377859,0.24742535828064588,21,15.780541896820068,0.9250814332247557,33.0,0.761129207383279,1.0,spambase,classification,LogReg,my
5206,54.88040173724213,0.800767963337385,0.2967445676781821,27,16.881123065948486,0.9315960912052117,36.0,0.761129207383279,1.0,spambase,classification,LogReg,my
9235,54.92491856677524,0.8213675951250102,4.748851021945275,17,16.027976036071777,0.9294245385450597,29.0,0.761129207383279,1.0,spambase,classification,LogReg,my
8185,54.5742128121607,0.8159422393963399,0.8960198585037759,24,15.664517164230347,0.9294245385450597,50.0,0.761129207383279,1.0,spambase,classification,LogReg,my
8577,55.071498371335515,0.8129758066278713,0.4981575212550774,18,15.030361652374268,0.9305103148751357,29.0,0.761129207383279,1.0,spambase,classification,LogReg,my
9616,54.76748099891423,0.8070956093834057,1.0916131034413454,21,16.453662872314453,0.9305103148751357,34.0,0.761129207383279,1.0,spambase,classification,LogReg,my
6067,54.502551574375666,0.7555955071063205,8.653825802609846,20,16.760401248931885,0.9283387622149837,43.0,0.761129207383279,1.0,spambase,classification,LogReg,my
1770,54.5959283387622,0.8485462938783678,0.2549079165172312,24,17.029120922088623,0.9294245385450597,46.0,0.761129207383279,1.0,spambase,classification,LogReg,my
9305,54.59267100977199,0.8228675579824664,1.744588161461974,25,17.291003942489624,0.9272529858849077,32.0,0.761129207383279,1.0,spambase,classification,LogReg,my
5510,54.785939196525526,0.7442461610231424,0.5198336956668611,26,17.172892808914185,0.9305103148751357,39.0,0.761129207383279,1.0,spambase,classification,LogReg,my
8527,54.174592833876225,0.7677802850962725,0.0002781101264436712,17,18.428658962249756,0.9337676438653637,24.0,0.7231270358306189,2.0,spambase,classification,LogReg,nsga2
2114,54.86302931596091,0.8429633440471558,6.436500431481148,16,18.119192123413086,0.9315960912052117,33.0,0.6482084690553745,1.0,spambase,classification,LogReg,nsga2
4033,52.546905537459274,0.8214081905374769,0.5155730505835016,16,18.21218991279602,0.9315960912052117,28.0,0.8284473398479913,4.0,spambase,classification,LogReg,nsga2
7445,50.74657980456026,0.8928500170858951,1.8173081385210956,11,19.278451919555664,0.9305103148751357,21.0,0.8686210640608035,6.0,spambase,classification,LogReg,nsga2
1174,51.68583061889251,0.749991111157574,2.406412157093862,11,20.06588912010193,0.9359391965255157,35.0,0.8469055374592834,5.0,spambase,classification,LogReg,nsga2
3857,52.536047774158526,0.8071156923691511,1.7849112350252945,11,18.98542809486389,0.9326818675352877,27.0,0.8154180238870793,4.0,spambase,classification,LogReg,nsga2
7422,54.979207383279046,,,16,17.948076725006104,0.9305103148751357,21.0,-inf,0.0,spambase,classification,LogReg,nsga2
8445,54.165906623235614,0.7924474125669565,0.1297876079200019,14,18.544612169265747,0.9326818675352877,21.0,0.7339847991313789,2.0,spambase,classification,LogReg,nsga2
5357,53.103963083604775,0.9099172170401502,13.347473847765627,13,19.165310859680176,0.9315960912052117,33.0,0.5765472312703583,3.0,spambase,classification,LogReg,nsga2
1746,53.490499457111824,0.9106797996301079,4.78570072824654,15,18.21554398536682,0.9348534201954397,24.0,0.7969598262757872,3.0,spambase,classification,LogReg,nsga2
3378,53.307003257328994,0.8881220863926264,0.25796580031035116,20,18.16009497642517,0.9305103148751357,26.0,0.7806731813246471,3.0,spambase,classification,LogReg,nsga2
5206,53.22665580890337,0.8501980677918948,4.536965319997501,14,18.660656929016113,0.9305103148751357,28.0,0.7709011943539631,3.0,spambase,classification,LogReg,nsga2
9235,54.2799131378936,0.8213902206365474,0.6262555795946071,12,18.17360496520996,0.9326818675352877,24.0,0.7850162866449512,2.0,spambase,classification,LogReg,nsga2
8185,54.077958740499454,0.8129071268170529,0.6439242707205399,18,18.844794034957886,0.9315960912052117,26.0,0.7242128121606949,2.0,spambase,classification,LogReg,nsga2
8577,54.01064060803474,0.8360156162477212,0.1889807329312695,18,18.590741872787476,0.9294245385450597,24.0,0.7003257328990228,2.0,spambase,classification,LogReg,nsga2
9616,53.34066232356136,0.804472734023484,0.576823465451322,20,18.853404998779297,0.9348534201954397,33.0,0.7904451682953312,3.0,spambase,classification,LogReg,nsga2
6067,51.88235613463627,0.839283389135242,0.6402472545285731,15,20.29304075241089,0.9381107491856677,26.0,0.8664495114006515,5.0,spambase,classification,LogReg,nsga2
1770,54.20825190010857,0.7819521245222012,0.19969493525890328,20,18.86215090751648,0.9315960912052117,22.0,0.8219326818675353,2.0,spambase,classification,LogReg,nsga2
9305,53.246199782844734,0.8404571222387749,1.4696659075909781,14,19.316504955291748,0.9315960912052117,25.0,0.7187839305103149,3.0,spambase,classification,LogReg,nsga2
5510,51.78572204125952,0.8928434860056165,2.0646222791242894,16,20.17379117012024,0.9337676438653637,25.0,0.8458197611292074,5.0,spambase,classification,LogReg,nsga2
8527,54.30380021715527,0.7880261697482198,0.25900065931836536,24,18.233698844909668,0.9326818675352877,23.0,0.760043431053203,2.0,spambase,classification,LogReg,spea2
2114,54.108360477741584,0.78271037215553,1.0404487081284433,20,19.43133306503296,0.9326818675352877,27.0,0.6612377850162866,2.0,spambase,classification,LogReg,spea2
4033,54.320086862106415,0.8366807197177056,0.6933227029312928,15,18.76937508583069,0.9315960912052117,20.0,0.7643865363735071,2.0,spambase,classification,LogReg,spea2
7445,55.10190010857763,0.8213888171823224,0.4339141321310114,17,18.30786895751953,0.9326818675352877,25.0,0.7122692725298588,1.0,spambase,classification,LogReg,spea2
1174,51.683659066232366,0.8640060384939114,0.2230482949907029,14,19.83454394340515,0.9305103148751357,16.0,0.8458197611292074,5.0,spambase,classification,LogReg,spea2
3857,54.30488599348534,0.9183117392953685,11.48066451914132,15,18.917446851730347,0.9305103148751357,32.0,0.7785016286644951,2.0,spambase,classification,LogReg,spea2
7422,54.305971769815415,0.7966766054232999,0.13069430001174637,14,19.109052181243896,0.9305103148751357,18.0,0.8023887079261672,2.0,spambase,classification,LogReg,spea2
8445,54.35374592833877,0.8473658875727376,0.00016447584061033557,12,18.57021999359131,0.9315960912052117,16.0,0.7741585233441911,2.0,spambase,classification,LogReg,spea2
5357,54.212595005428895,0.8238201796995389,0.42981992819762976,15,18.118989944458008,0.9294245385450597,19.0,0.7068403908794788,2.0,spambase,classification,LogReg,spea2
1746,52.74668838219327,0.902371530219921,6.245326485436723,16,20.075977087020874,0.9348534201954397,32.0,0.8458197611292074,4.0,spambase,classification,LogReg,spea2
3378,52.77926167209555,0.8392901842487664,0.539722108519432,20,19.805341958999634,0.9359391965255157,23.0,0.8393051031487514,4.0,spambase,classification,LogReg,spea2
5206,54.9672638436482,0.8393452733784693,1.5022787499857548,16,18.98058009147644,0.9315960912052117,22.0,0.7318132464712269,1.0,spambase,classification,LogReg,spea2
9235,55.16813246471227,0.8140742493644867,1.287265127273416,18,19.091467142105103,0.9326818675352877,22.0,0.761129207383279,1.0,spambase,classification,LogReg,spea2
8185,53.58061889250815,0.8414679336606943,0.44501643262177776,17,20.348484754562378,0.9348534201954397,22.0,0.7969598262757872,3.0,spambase,classification,LogReg,spea2
8577,53.67725298588492,0.8378970345491263,0.22702917690132413,14,20.574451208114624,0.9370249728555917,21.0,0.8121606948968513,3.0,spambase,classification,LogReg,spea2
9616,53.46661237785017,0.8148986147705419,0.6198354934362743,12,19.321712970733643,0.9326818675352877,21.0,0.7980456026058632,3.0,spambase,classification,LogReg,spea2
6067,52.77709011943539,0.8660582301652975,0.51666159454571,21,20.290458917617798,0.9359391965255157,25.0,0.8425624321389794,4.0,spambase,classification,LogReg,spea2
1770,55.10407166123779,0.7945941354405235,0.18569077586648688,17,19.336308002471924,0.9326818675352877,21.0,0.761129207383279,1.0,spambase,classification,LogReg,spea2
9305,53.373235613463635,0.8571434825461528,0.9841915694073279,13,21.198718070983887,0.9315960912052117,19.0,0.7871878393051032,3.0,spambase,classification,LogReg,spea2
5510,55.17247557003258,0.9475637213149621,0.20491501432572426,16,20.019339084625244,0.9315960912052117,27.0,0.761129207383279,1.0,spambase,classification,LogReg,spea2
8527,48.89087947882736,0.8902933983989303,0.1235381513036979,8,17.261340856552124,0.9305103148751357,17.0,0.8729641693811075,8.0,spambase,classification,LogReg,smsemoa
2114,49.79212812160694,0.8789527127633823,0.8967693667771829,10,20.595197916030884,0.9305103148751357,20.0,0.8566775244299675,7.0,spambase,classification,LogReg,smsemoa
4033,48.92888165038003,0.8928493005722256,1.5652408390368473,11,20.44095277786255,0.9326818675352877,23.0,0.8805646036916395,8.0,spambase,classification,LogReg,smsemoa
7445,48.95602605863193,0.9107112658910317,0.5682417524983494,7,21.236042976379395,0.9315960912052117,17.0,0.8914223669923995,8.0,spambase,classification,LogReg,smsemoa
1174,49.74326818675353,0.9205665170582797,0.7699100714170724,10,20.08301615715027,0.9294245385450597,17.0,0.8262757871878393,7.0,spambase,classification,LogReg,smsemoa
3857,49.82687296416938,0.8948406517462006,0.6676410883751722,10,20.609243869781494,0.9305103148751357,18.0,0.8870792616720955,7.0,spambase,classification,LogReg,smsemoa
7422,51.63588490770901,0.8714063024681064,0.5659784385176698,16,20.20385503768921,0.9326818675352877,23.0,0.8110749185667753,5.0,spambase,classification,LogReg,smsemoa
8445,50.696634093376765,0.8794665138260034,0.512485969330781,9,20.48128390312195,0.9305103148751357,19.0,0.8729641693811075,6.0,spambase,classification,LogReg,smsemoa
5357,48.061292073832796,0.8973178375268663,0.9984967257078015,9,21.032833099365234,0.9337676438653637,20.0,0.8870792616720955,9.0,spambase,classification,LogReg,smsemoa
1746,48.801845819761134,0.9336163648506179,0.4161099894622267,8,17.441389083862305,0.9294245385450597,18.0,0.8327904451682954,8.0,spambase,classification,LogReg,smsemoa
3378,51.65542888165038,0.8392899368210369,0.2330787280187274,16,20.916118144989014,0.9315960912052117,20.0,0.8393051031487514,5.0,spambase,classification,LogReg,smsemoa
5206,51.614169381107494,0.8928457792468011,1.0227064334048672,9,19.665636777877808,0.9294245385450597,17.0,0.8501628664495114,5.0,spambase,classification,LogReg,smsemoa
9235,49.913735070575456,0.8888841501600293,1.6095617479780708,10,20.427547931671143,0.9337676438653637,21.0,0.8729641693811075,7.0,spambase,classification,LogReg,smsemoa
8185,49.78018458197611,0.8928414273148522,0.6116616949402089,9,20.227893829345703,0.9305103148751357,19.0,0.8588490770901195,7.0,spambase,classification,LogReg,smsemoa
8577,50.67817589576547,0.9107063928843032,1.253062514073241,9,20.710294008255005,0.9305103148751357,18.0,0.8566775244299675,6.0,spambase,classification,LogReg,smsemoa
9616,50.77263843648208,0.9146673326299797,1.9544317266227667,10,20.30970597267151,0.9315960912052117,19.0,0.8555917480998915,6.0,spambase,classification,LogReg,smsemoa
6067,49.72589576547231,0.8750072745005717,0.25393657237496425,14,19.60658097267151,0.9305103148751357,20.0,0.8186753528773073,7.0,spambase,classification,LogReg,smsemoa
1770,48.78881650380021,0.9047519420824786,0.23544050065286362,7,19.97707200050354,0.9294245385450597,16.0,0.8816503800217155,8.0,spambase,classification,LogReg,smsemoa
9305,48.79533116178067,0.9301970618833203,1.2834258742146358,12,17.911209106445312,0.9315960912052117,23.0,0.8469055374592834,8.0,spambase,classification,LogReg,smsemoa
5510,48.95494028230185,0.8857086555158404,1.0907724016255667,11,19.053292989730835,0.9326818675352877,22.0,0.8849077090119435,8.0,spambase,classification,LogReg,smsemoa
8527,54.87497285559174,0.8703297245917674,1.5140755708764246,20,587.2717747688293,0.9435396308360477,49.0,0.6525515743756786,1.0,spambase,classification,SVC,replica
2114,53.376601520086865,1.0043336226837984,0.3451381663151549,25,595.5584189891815,0.9489685124864278,46.0,0.6525515743756786,1.0,spambase,classification,SVC,replica
4033,53.30494028230185,0.8845781952061686,0.6466952337421864,18,575.3774452209473,0.9435396308360477,37.0,0.6525515743756786,1.0,spambase,classification,SVC,replica
7445,54.88800217155266,0.9030512541559381,2.6385133919431394e-05,15,538.2641670703888,0.9446254071661238,27.0,0.7915309446254072,1.0,spambase,classification,SVC,replica
1174,53.74902280130293,1.0655692668300871,9.27441514792044,27,585.255793094635,0.9413680781758957,46.0,0.6525515743756786,1.0,spambase,classification,SVC,replica
3857,54.091042345276875,1.0640321361447118,21.54749039482883,21,586.8243560791016,0.9435396308360477,48.0,0.6525515743756786,1.0,spambase,classification,SVC,replica
7422,54.15836047774158,1.053232007798521,7.285767071096359,26,575.617969751358,0.9478827361563518,46.0,0.6525515743756786,1.0,spambase,classification,SVC,replica
8445,54.15944625407165,0.9641940263665274,1.0098588959743986,14,552.1801362037659,0.9413680781758957,27.0,0.6525515743756786,1.0,spambase,classification,SVC,replica
5357,53.787024972855576,0.9998227068155566,0.3159204479230156,25,582.5580141544342,0.9467969598262758,49.0,0.6525515743756786,1.0,spambase,classification,SVC,replica
1746,54.09647122692725,1.0615008344599464,9.989400339447554,10,538.2036018371582,0.9381107491856677,36.0,0.7915309446254072,1.0,spambase,classification,SVC,replica
3378,54.51666666666668,1.2011502984631364,22.276382309183482,23,563.04496717453,0.9435396308360477,49.0,0.7687296416938111,1.0,spambase,classification,SVC,replica
5206,53.772909880564605,0.969791912831655,0.5202458257425475,20,595.040539264679,0.9457111834961998,47.0,0.6525515743756786,1.0,spambase,classification,SVC,replica
9235,54.24522258414766,1.0123117146819036,1.1786746887248496,35,560.0838298797607,0.9435396308360477,53.0,0.6525515743756786,1.0,spambase,classification,SVC,replica
8185,54.044353963083594,0.9408998841076686,0.000989170465769688,14,563.9350640773773,0.9424538545059717,28.0,0.6525515743756786,1.0,spambase,classification,SVC,replica
8577,54.52752442996742,0.8821592742319596,0.26201935396134984,34,555.4441378116608,0.9457111834961998,39.0,0.6525515743756786,1.0,spambase,classification,SVC,replica
9616,54.51666666666666,0.869968203308593,0.217167526681686,15,567.7438910007477,0.9424538545059717,30.0,0.6525515743756786,1.0,spambase,classification,SVC,replica
6067,54.67953311617807,0.792987634044186,0.14977032650124097,24,570.4053671360016,0.9467969598262758,34.0,0.6525515743756786,1.0,spambase,classification,SVC,replica
1770,54.44609120521174,0.970115344870696,0.26171720360133505,16,555.0153069496155,0.9391965255157437,26.0,0.6525515743756786,1.0,spambase,classification,SVC,replica
9305,53.686047774158524,1.1423060065670207,16.25399000205523,21,586.9302668571472,0.9424538545059717,51.0,0.6525515743756786,1.0,spambase,classification,SVC,replica
5510,54.390716612377844,0.9005802674424683,0.8750711326852018,38,574.8607790470123,0.9424538545059717,49.0,0.6525515743756786,1.0,spambase,classification,SVC,replica
8527,55.82068403908796,0.712367762549065,0.4415623732427875,39,469.5079951286316,0.9500542888165038,42.0,0.7915309446254072,1.0,spambase,classification,SVC,my
2114,55.71644951140065,0.8124746269016966,0.24451279373039816,25,461.53805017471313,0.9467969598262758,44.0,0.7915309446254072,1.0,spambase,classification,SVC,my
4033,55.71970684039088,0.7142387511085238,1.1397031543315324,25,462.7527458667755,0.9467969598262758,43.0,0.7915309446254072,1.0,spambase,classification,SVC,my
7445,56.006351791530946,0.6861902554771864,0.08806683273786373,22,444.18053913116455,0.9467969598262758,24.0,0.7915309446254072,1.0,spambase,classification,SVC,my
1174,55.784853420195454,0.6479038451037337,0.5865382199560811,22,466.37812876701355,0.9478827361563518,37.0,0.7915309446254072,1.0,spambase,classification,SVC,my
3857,55.9987513572204,0.8170967933897196,0.668662422045694,26,460.15308904647827,0.9478827361563518,39.0,0.7915309446254072,1.0,spambase,classification,SVC,my
7422,55.74250814332246,0.7358581642657297,0.21091790013252815,20,461.29098200798035,0.9446254071661238,26.0,0.7915309446254072,1.0,spambase,classification,SVC,my
8445,55.96074918566775,0.7571006429103652,0.3003255700971327,21,462.2241048812866,0.9489685124864278,32.0,0.7915309446254072,1.0,spambase,classification,SVC,my
5357,55.72296416938111,0.7584885735527809,0.8631951531787974,24,478.28488183021545,0.9467969598262758,40.0,0.7915309446254072,1.0,spambase,classification,SVC,my
1746,55.687133550488596,0.7434561274416231,0.4988721300507794,23,452.38566398620605,0.9446254071661238,41.0,0.7915309446254072,1.0,spambase,classification,SVC,my
3378,55.92383279044517,0.7544186699672513,2.9972304451211387,25,468.3443229198456,0.9489685124864278,40.0,0.7915309446254072,1.0,spambase,classification,SVC,my
5206,55.820684039087936,0.8420650891224157,0.47138081847270435,20,477.4537630081177,0.9489685124864278,41.0,0.7915309446254072,1.0,spambase,classification,SVC,my
9235,55.933604777415844,0.7884219009148367,0.31146401772320587,27,462.42556405067444,0.9467969598262758,33.0,0.7915309446254072,1.0,spambase,classification,SVC,my
8185,55.73382193268186,0.7301147444400635,0.3133328867262849,19,482.78635001182556,0.9457111834961998,32.0,0.7915309446254072,1.0,spambase,classification,SVC,my
8577,55.759880564603684,0.7089784771799643,0.48191243096353653,18,453.6755006313324,0.9446254071661238,30.0,0.7915309446254072,1.0,spambase,classification,SVC,my
9616,55.83588490770902,0.8420560154208467,0.4228044022245664,20,454.2062158584595,0.9435396308360477,33.0,0.7915309446254072,1.0,spambase,classification,SVC,my
6067,55.894516829533124,0.7825660083241295,0.4356821342936292,24,446.53798389434814,0.9457111834961998,29.0,0.7915309446254072,1.0,spambase,classification,SVC,my
1770,55.941205211726384,0.7471373771835326,0.366371300013483,20,446.968056678772,0.9478827361563518,26.0,0.7915309446254072,1.0,spambase,classification,SVC,my
9305,55.776167209554835,0.7201905095068923,0.24493650978908119,25,467.7367310523987,0.9457111834961998,38.0,0.7915309446254072,1.0,spambase,classification,SVC,my
5510,55.604614549402825,0.6887568298879212,0.20944077068719014,29,483.0729284286499,0.9467969598262758,33.0,0.7915309446254072,1.0,spambase,classification,SVC,my
8527,55.150705754614556,0.750009719628827,0.21657457412850042,21,449.6064250469208,0.9457111834961998,22.0,0.8393051031487514,2.0,spambase,classification,SVC,nsga2
2114,55.28642779587405,0.8080296996533698,1.224447527988196,17,453.02350997924805,0.9500542888165038,28.0,0.8393051031487514,2.0,spambase,classification,SVC,nsga2
4033,52.49799131378937,0.8571445472796589,0.46855355180111946,16,456.90007185935974,0.9467969598262758,23.0,0.9011943539630836,5.0,spambase,classification,SVC,nsga2
7445,53.369923995656904,0.8071444026969778,3.4844383526937186,11,458.76052498817444,0.9457111834961998,30.0,0.8903365906623235,4.0,spambase,classification,SVC,nsga2
1174,54.590445168295325,0.8395887224198368,0.4959405629386214,22,449.7257499694824,0.9457111834961998,23.0,0.5765472312703583,2.0,spambase,classification,SVC,nsga2
3857,52.521878393051026,0.8392774371766093,0.6099930871047621,19,456.70032787323,0.9489685124864278,32.0,0.8751357220412594,5.0,spambase,classification,SVC,nsga2
7422,50.75955483170467,0.8809524872726172,0.5776699770163892,13,444.628839969635,0.9500542888165038,21.0,0.9098805646036916,7.0,spambase,classification,SVC,nsga2
8445,52.55336590662325,0.867850249614458,0.1965912940229644,16,465.0770719051361,0.9511400651465798,32.0,0.8751357220412594,5.0,spambase,classification,SVC,nsga2
5357,54.28963083604778,0.8606947120143974,0.6038413611226054,16,446.9083209037781,0.9457111834961998,20.0,0.8425624321389794,3.0,spambase,classification,SVC,nsga2
1746,54.23317046688382,0.7990877466202396,3.1295118021744233,17,451.14330101013184,0.9489685124864278,30.0,0.8327904451682954,3.0,spambase,classification,SVC,nsga2
3378,53.60553745928338,0.8095263443359515,0.4020480676727018,19,447.2358338832855,0.9522258414766558,25.0,0.8805646036916395,4.0,spambase,classification,SVC,nsga2
5206,55.80874049945711,0.7662012675368167,0.3690465420732278,20,448.7531659603119,0.9446254071661238,24.0,0.6558089033659066,1.0,spambase,classification,SVC,nsga2
9235,55.111617806731815,0.8154650274349455,0.4010160179361472,19,461.4063217639923,0.9467969598262758,23.0,0.8089033659066233,2.0,spambase,classification,SVC,nsga2
8185,51.58805646036915,0.8602933284574711,0.5376557799853912,18,461.1248152256012,0.9500542888165038,29.0,0.8925081433224755,6.0,spambase,classification,SVC,nsga2
8577,54.364549402823016,0.8372794164744811,1.7311706162951828,19,455.5179092884064,0.9489685124864278,32.0,0.8403908794788274,3.0,spambase,classification,SVC,nsga2
9616,52.526221498371335,0.862241331524481,1.7434673580245412,15,455.3872900009155,0.9478827361563518,27.0,0.8870792616720955,5.0,spambase,classification,SVC,nsga2
